sku,canonical_sku,legacy_sku_aliases,parent_sku,product_group_id,group_key,grouping_confidence,canonical_variant,variant_role,status,record_state,active,review_required,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,arrangement_variant,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,sync_wix,wix_publish_eligible,wix_handle_id,wix_handle_ids_all,wix_visible,wix_collections,wix_media_urls,wix_description_html,sync_sevdesk,erp_category,sync_amazon,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,sot_status,derived_from_sku,channel_cleanup_required,channel_cleanup_notes,conflict_flags,conflict_notes
XW-4009,XW-4009,XW-409,,c7ec88be-d0d9-5b0d-aa55-c9b27810eb8a,NOTEN|am kamin,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Am Kamin,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Am Kamin,Am Kamin,Am_Kamin,Am Kamin ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,19.91,10.00,21.90,EUR,ERP_NET,1.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_bcd337b9-ff72-349a-c5bf-5ae6a828813a,product_bcd337b9-ff72-349a-c5bf-5ae6a828813a,true,Blechhauf'n|B2B|Brass_7stimmig|BH - Tierzuliebe,4f718e_1e167cfd52e64158bb4127b43cf788b3~mv2.jpg|4f718e_0b7030ca3f3142b59b0facd23ed8d9db~mv2.jpg|4f718e_a02f649c734e4e29aea1badf9da123ee~mv2.jpg|4f718e_2fdd6f765ebb48ab982d30d494784bbc,<p>Komp./Arr.: Albert Wieder</p>,true,Cumulus_Physisch,false,Am Kamin,Am Kamin,Am Kamin,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,15,EXACT,,true,Legacy SKU(s) XW-409 auf XW-4009 normalisieren; sku_alias für Historie beibehalten.,,
XW-4009.1,XW-4009.1,XW-409.1,XW-4009,c7ec88be-d0d9-5b0d-aa55-c9b27810eb8a,NOTEN|am kamin,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Am Kamin,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Am Kamin,Am Kamin,Am_Kamin,Am Kamin ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,Am Kamin,,Am Kamin,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,15,DERIVED,,true,Legacy SKU(s) XW-409.1 auf XW-4009.1 normalisieren; sku_alias für Historie beibehalten.,,
XW-4009.2,XW-4009.2,XW-409.2,XW-4009,c7ec88be-d0d9-5b0d-aa55-c9b27810eb8a,NOTEN|am kamin,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Am Kamin,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Am Kamin,Am Kamin,Am_Kamin,Am Kamin ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,Am Kamin,,Am Kamin,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,15,DERIVED,,true,Legacy SKU(s) XW-409.2 auf XW-4009.2 normalisieren; sku_alias für Historie beibehalten.,,
XW-4010,XW-4010,XW-410,,5f607627-029b-5be8-83aa-40f1d9253809,NOTEN|anna polka,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Anna Polka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Anna Polka,Anna Polka,Anna_Polka,Anna Polka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_349e7c40-acce-982c-2667-2c504c0707c1,product_349e7c40-acce-982c-2667-2c504c0707c1,true,Blechhauf'n|B2B|Brass_7stimmig|BH - VorÜbermorgen,4f718e_812814d51beb4280a3856bd22a5e1a2a~mv2.jpg|4f718e_805e95e0a3ac4399bd1768717ee4a54b~mv2.jpg|4f718e_f5bf96fd68d0454080e6fc63a101b10f~mv2.jpg|4f718e_3f8277614e1846baa4683689a2e575a4,<p>Volksweise</p><p>Arr.: da Blechhauf'n</p>,true,Cumulus_Physisch,false,Anna Polka,Anna Polka,Anna-Polka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,16,EXACT,,true,Legacy SKU(s) XW-410 auf XW-4010 normalisieren; sku_alias für Historie beibehalten.,,
XW-4010.2,XW-4010.2,XW-410.2,XW-4010,5f607627-029b-5be8-83aa-40f1d9253809,NOTEN|anna polka,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Anna-Polka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Anna Polka,Anna Polka,Anna_Polka,Anna Polka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,Anna Polka,,Anna-Polka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,16,DERIVED,,true,Legacy SKU(s) XW-410.2 auf XW-4010.2 normalisieren; sku_alias für Historie beibehalten.,,
XW-4011,XW-4011,XW-411,,d81ebb01-be9c-5ea5-bc95-f7c23c148fef,NOTEN|april polka,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,April Polka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,April Polka,April Polka,April_Polka,April Polka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,3.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_f46d1e2b-a3d6-cbe2-ce34-2a4a1422cb73,product_f46d1e2b-a3d6-cbe2-ce34-2a4a1422cb73,true,Blechhauf'n|Brass_7stimmig|BH - Entertainment|B2B,4f718e_7e9881d89365451d9c287d73cdefee97~mv2.jpg|4f718e_211b27b922cd4a42af38cffb01fae031~mv2.jpg|4f718e_c11815b680694ee18a622934002994aa~mv2.jpg|4f718e_ea87e798e294428ba07be8c49ed11ef0,<p>Komp.: Josef Konecny</p><p>Arr.: da Blechhauf'n</p>,true,Cumulus_Physisch,false,April Polka,April Polka,April Polka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,17,EXACT,,true,Legacy SKU(s) XW-411 auf XW-4011 normalisieren; sku_alias für Historie beibehalten.,,
XW-4011.2,XW-4011.2,XW-411.2,XW-4011,d81ebb01-be9c-5ea5-bc95-f7c23c148fef,NOTEN|april polka,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,April Polka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,April Polka,April Polka,April_Polka,April Polka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,April Polka,,April Polka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,17,DERIVED,,true,Legacy SKU(s) XW-411.2 auf XW-4011.2 normalisieren; sku_alias für Historie beibehalten.,,
XW-4012,XW-4012,XW-412,,95034dbc-4e14-52a7-b8c2-296bf51aca23,NOTEN|auf da hulzgstett'n,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Auf da Hulzgstett'n,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Auf da Hulzgstett'n,Auf da Hulzgstett'n,Auf_da_Hulzgstett'n,Auf da Hulzgstett'n ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_63586884-8eee-1ff2-d5f8-637bbfb1b2c0,product_63586884-8eee-1ff2-d5f8-637bbfb1b2c0,true,Blechhauf'n|B2B|Brass_7stimmig|BH - VorÜbermorgen,4f718e_e13f2d09e9a74f4d8ccf20149e2fa09a~mv2.jpg|4f718e_7818552a7ea4488fa8037d97ccc2d071~mv2.jpg|4f718e_6e3552d6e4974d0791de883173011e42~mv2.jpg|4f718e_6670e0d0afae4345bd036f3d06d938d1,<p>Volksweise</p><p>Arr.: da Blechhauf'n</p>,true,Cumulus_Physisch,false,Auf da Hulzgstett'n,Auf da Hulzg'stettn,Auf da Hulzgstett'n,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,18,EXACT,,true,Legacy SKU(s) XW-412 auf XW-4012 normalisieren; sku_alias für Historie beibehalten.,,
XW-4012.1,XW-4012.1,XW-412.1,XW-4012,95034dbc-4e14-52a7-b8c2-296bf51aca23,NOTEN|auf da hulzgstett'n,HIGH,false,FORMAT_VARIANT|LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Auf da Hulzgs'tettn,SCORE,digital,,,,,,,7-stimmig,7,,DIGITAL,Auf da Hulzgstett'n,Auf da Hulzgstett'n,Auf_da_Hulzgstett'n,Auf da Hulzgstett'n ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: DIGITAL,Kategorie: Noten,,,,18.09,10.00,19.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Digital,false,Auf da Hulzgstett'n,,Auf da Hulzgs'tettn,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,18,DERIVED,,true,Legacy SKU(s) XW-412.1 auf XW-4012.1 normalisieren; sku_alias für Historie beibehalten.,,
XW-4013,XW-4013,XW-413,,2f1380a2-251a-5560-be2a-13abe1387971,NOTEN|bagatelle,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Bagatelle,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Bagatelle,Bagatelle,Bagatelle,Bagatelle ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,WIX_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,true,true,product_167aafde-fbd5-7234-de85-1e290b124f69,product_167aafde-fbd5-7234-de85-1e290b124f69,true,Blechhauf'n|B2B|Brass_7stimmig|BH - Entertainment,4f718e_99de7687a42b443b94e4f4908a661110~mv2.jpg|4f718e_743972bbde9d404d8d184ff413df4d40~mv2.jpg|4f718e_437a394bdde14427a339c70834b49c91~mv2.jpg|4f718e_e6cf2955ae1642d38500f467554fb02c,<p>Komp.: Ludwig v. Beethoven</p><p>Arr.: Christian Wieder</p>,false,,false,Bagatelle,Bagatelle,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,19,EXACT,,true,Legacy SKU(s) XW-413 auf XW-4013 normalisieren; sku_alias für Historie beibehalten.,,
XW-4013.2,XW-4013.2,XW-413.2,XW-4013,2f1380a2-251a-5560-be2a-13abe1387971,NOTEN|bagatelle,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Bagatelle,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Bagatelle,Bagatelle,Bagatelle,Bagatelle ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,Bagatelle,,Bagatelle,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,19,DERIVED,,true,Legacy SKU(s) XW-413.2 auf XW-4013.2 normalisieren; sku_alias für Historie beibehalten.,,
XW-4014,XW-4014,XW-414,,dbdc02ba-047c-5f86-944e-01b47278f47e,NOTEN|banjo boy,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Banjo Boy,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Banjo Boy,Banjo Boy,Banjo_Boy,Banjo Boy ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,1.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_c3af9df3-3d0c-3d5d-a53c-a7ddeb735a5a,product_c3af9df3-3d0c-3d5d-a53c-a7ddeb735a5a,true,Blechhauf'n|B2B|Brass_7stimmig|BH - BetörendRöhrend,4f718e_d4be7bfa1491470c874cc1827f78b199~mv2.jpg|4f718e_af4e39d0deb2440a881174a6ed1ac655~mv2.jpg|4f718e_8985f53625d148fcaee3de49b9c6bb1e~mv2.jpg|4f718e_82c87aebe40e45eba109f24400ff85cd,<p>Komp./Arr.: Albert Wieder</p>,true,Cumulus_Physisch,false,Banjo Boy,Banjo Boy,Banjo Boy,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,20,EXACT,,true,Legacy SKU(s) XW-414 auf XW-4014 normalisieren; sku_alias für Historie beibehalten.,,
XW-4015,XW-4015,XW-415,,d717b559-93ab-53f8-9810-05d7bd5b0d53,NOTEN|bh polka,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,BH Polka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,BH Polka,BH Polka,BH_Polka,BH Polka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,1.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_322424c2-e34f-92a2-1008-cde06dd0d319,product_322424c2-e34f-92a2-1008-cde06dd0d319,true,Blechhauf'n|Brass_7stimmig|BH - BH|B2B,4f718e_a979ab07e2244742b7512d2469688eb6~mv2.jpg|4f718e_70f6171698f74a1b8a87927191b30521~mv2.jpg|4f718e_b02c353ab9b9481d90c84272aa7e28eb~mv2.jpg|4f718e_65c442cff68c47b98a9c48e6c43087a2,<p>Komp./Arr.: Christian Wieder</p>,true,Cumulus_Physisch,false,BH Polka,BH Polka,BH Polka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,21,EXACT,,true,Legacy SKU(s) XW-415 auf XW-4015 normalisieren; sku_alias für Historie beibehalten.,,
XW-4016,XW-4016,XW-416,,68c4f8ef-0e50-565b-aedb-aa09ca3a2446,NOTEN|blondinen walzer,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Blondinen Walzer,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Blondinen Walzer,Blondinen Walzer,Blondinen_Walzer,Blondinen Walzer ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_61bd637e-bdf5-230e-a9df-3aa052d7489d,product_61bd637e-bdf5-230e-a9df-3aa052d7489d,true,Blechhauf'n|Brass_7stimmig|BH - Entertainment|B2B,4f718e_02715fa434b94fae993f9f081824dddb~mv2.jpg|4f718e_7117c7a3b27d4f129b0b541f90934e3f~mv2.jpg|4f718e_f946726b08d54032aea95c2470078ef4~mv2.jpg|4f718e_b17e8e0326a04d348522e3e389e8b9e4,<p>Komp.: Herbert Pixner</p><p>Arr.: Albert Wieder</p>,true,Cumulus_Physisch,false,Blondinen Walzer,Blondinen Walzer,Blondinen Walzer,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,22,EXACT,,true,Legacy SKU(s) XW-416 auf XW-4016 normalisieren; sku_alias für Historie beibehalten.,,
XW-4016.2,XW-4016.2,XW-416.2,XW-4016,68c4f8ef-0e50-565b-aedb-aa09ca3a2446,NOTEN|blondinen walzer,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Blondinen Walzer,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Blondinen Walzer,Blondinen Walzer,Blondinen_Walzer,Blondinen Walzer ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,Blondinen Walzer,,Blondinen Walzer,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,22,DERIVED,,true,Legacy SKU(s) XW-416.2 auf XW-4016.2 normalisieren; sku_alias für Historie beibehalten.,,
XW-4017,XW-4017,XW-417,,b94b3e49-34c6-527f-ad7a-0527a29d2019,NOTEN|breznicka polka,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Breznicka Polka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Breznicka Polka,Breznicka Polka,Breznicka_Polka,Breznicka Polka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_bcd92a4c-b20c-0f2a-adc3-00820ba1ba13,product_bcd92a4c-b20c-0f2a-adc3-00820ba1ba13,true,Blechhauf'n|Brass_7stimmig|BH - BetörendRöhrend|B2B,4f718e_847f9cfaf5184011b579c3cd4dd8bc41~mv2.jpg|4f718e_1b6042ba84254d1a88a9f5be6868fe71~mv2.jpg|4f718e_f7e9d0a26da949c8bbaa99abdbe78a67~mv2.jpg|4f718e_6e20a607a33649c09719e64e87f66f0a,<p>Komp.: Karel Valdauf</p><p>Arr.: Albert Wieder</p>,true,Cumulus_Physisch,false,Breznicka Polka,Breznicka Polka,Breznicka Polka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,23,EXACT,,true,Legacy SKU(s) XW-417 auf XW-4017 normalisieren; sku_alias für Historie beibehalten.,,
XW-4018,XW-4018,XW-418,,e317dd04-f2ba-58ef-a046-e98124c187e3,NOTEN|das glühwürmchen,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Das Glühwürmchen,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Das Glühwürmchen,Das Glühwürmchen,Das_Glühwürmchen,Das Glühwürmchen ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,18.09,10.00,19.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_64f8e2f3-63db-7e16-478a-17489eb3142b,product_64f8e2f3-63db-7e16-478a-17489eb3142b,true,Blechhauf'n|B2B|Brass_7stimmig|BH - Tierzuliebe,4f718e_51d7a035c138429886104e695017081a~mv2.jpg|4f718e_7ec0e8c4eac34befb70f7e265a6e4a16~mv2.jpg|4f718e_0e88541ec12847d79e65a817f936998f~mv2.jpg|4f718e_bd5003cf72a14eb5bc72c04ce55665ac,<p>Komp./Arr.: Albert Wieder</p>,true,Cumulus_Digital,false,Das Glühwürmchen,Das Glühwürmchen,Das Glühwürmchen,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,24,EXACT,,true,Legacy SKU(s) XW-418 auf XW-4018 normalisieren; sku_alias für Historie beibehalten.,,
XW-4018.2,XW-4018.2,XW-418.2,XW-4018,e317dd04-f2ba-58ef-a046-e98124c187e3,NOTEN|das glühwürmchen,HIGH,false,LEGACY_VARIANT,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Das Glühwürmchen,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Das Glühwürmchen,Das Glühwürmchen,Das_Glühwürmchen,Das Glühwürmchen ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,19.91,10.00,21.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Cumulus_Physisch,false,Das Glühwürmchen,,Das Glühwürmchen,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,24,DERIVED,,true,Legacy SKU(s) XW-418.2 auf XW-4018.2 normalisieren; sku_alias für Historie beibehalten.,,
XW-4019,XW-4019,XW-419,,90862608-9b32-5ebb-8751-04e8db56a713,NOTEN|das oppossum,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Das Oppossum,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Das Oppossum,Das Oppossum,Das_Oppossum,Das Oppossum ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,18.09,10.00,19.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_3e1a9c72-0640-7fcf-9d12-072115aec824,product_3e1a9c72-0640-7fcf-9d12-072115aec824,true,Blechhauf'n|B2B|Brass_7stimmig|BH - Tierzuliebe,4f718e_e87a03c90fa945a9bd382593cec75a9e~mv2.jpg|4f718e_bcbeb975a91f44c192dbb46f9ca2ba5a~mv2.jpg|4f718e_230cd888201b4e7ea2a731dadb454813~mv2.jpg|4f718e_6f77bbd277114ecca2de2ffb45e96495,<p>Komp./Arr.: Albert Wieder</p>,true,Cumulus_Digital,false,Das Oppossum,Das Oppossum,Das Oppossum,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,25,EXACT,,true,Legacy SKU(s) XW-419 auf XW-4019 normalisieren; sku_alias für Historie beibehalten.,,
XW-4020,XW-4020,XW-420,,bc830705-b7a9-57a8-8a53-e6bc407b2753,NOTEN|der feuersalamander,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Der Feuersalamander,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Der Feuersalamander,Der Feuersalamander,Der_Feuersalamander,Der Feuersalamander ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,19.91,10.00,21.90,EUR,WIX_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,true,true,product_7ca49c2d-92b9-ab6a-8349-195ef90ade4e,product_7ca49c2d-92b9-ab6a-8349-195ef90ade4e,true,Blechhauf'n|B2B|Brass_7stimmig|BH - Tierzuliebe,4f718e_78c59d4c630d411d8898706f6c9a487d~mv2.jpg|4f718e_deb11d19cfb54630ac8729ba09225529~mv2.jpg|4f718e_60769957e03747d6be073e09e0b9956c~mv2.jpg|4f718e_4104cdd71c69487dbbc1860ef6430ba0,<p>Komp./Arr.: Albert Wieder</p>,false,,false,Der Feuersalamander,Der Feuersalamander,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,26,EXACT,,true,Legacy SKU(s) XW-420 auf XW-4020 normalisieren; sku_alias für Historie beibehalten.,,
XW-4021,XW-4021,XW-421,,74d33164-5bea-581a-8b98-e93753c1ae8b,NOTEN|der schließer,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Der Schließer,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Der Schließer,Der Schließer,Der_Schließer,Der Schließer ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_c42b8090-fe81-457f-3be9-1897774e56b2,product_c42b8090-fe81-457f-3be9-1897774e56b2,true,Blechhauf'n|Brass_7stimmig|BH - Entertainment|B2B,4f718e_91d8b1814ecd465e9257e24a6363fc26~mv2.jpg|4f718e_6822b4848206441392f22635e8ba5846~mv2.jpg|4f718e_b1988b6a96a0489e9217ba30ed38cbf4~mv2.jpg|4f718e_6191f9aa4d3549f2b77113f0d7c08aec,<p>Komp./Arr.: Albert Wieder</p>,true,Cumulus_Physisch,false,Der Schließer,Der Schließer,Der Schließer,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,27,EXACT,,true,Legacy SKU(s) XW-421 auf XW-4021 normalisieren; sku_alias für Historie beibehalten.,,
